motif	estimatedScale	MSE	optimizedScale	optimizedMSE	motifLength	numberOfKmers
achi	0.375202252447807	1.5001505776301645	0.40520225244780705	0.002206003027803946	6.0	198552
acj6	0.25870571976363055	18.04321046477858	0.36870571976363054	0.05924332895673688	8.0	198552
amos	0.3085070845919812	5.1936820426470325	0.34850708459198115	0.019348748733437372	10.0	198552
aop	0.36764054273140756	0.3881906305603522	0.37764054273140757	0.015713443681737226	7.0	198552
ap	0.28754274593156975	10.886338678086414	0.35754274593156976	0.0016409432299634083	7.0	198552
ara	0.4629282005959059	0.7917793573378751	0.4929282005959059	0.0009444352842342013	5.0	198552
atf-2	0.2760313569496455	4.126514939999378	0.30603135694964545	0.05657266357140088	9.0	198552
atf-7	0.29497294329137863	3.6372972045671847	0.3249729432913786	0.020032030550071463	9.0	198552
atfs-1	0.3125853314138096	1.2620927301149967	0.33258533141380964	0.00943949534159959	10.0	198552
ato	0.3335309736736537	2.8331363949743835	0.3635309736736537	0.00876235445047674	9.0	198552
bHLH112	0.3460617932966131	0.002153809177617966	0.3460617932966131	0.002153809177617966	7.0	198552
bHLH130	0.355358923845614	0.6967001201807528	0.37535892384561403	0.05518233309994049	8.0	198552
bHLH18	0.22942734513842097	4.780514986131262	0.259427345138421	0.11323647249476317	15.0	198552
bHLH34	0.32476370958264433	2.441570785178559	0.35476370958264436	0.0007238607413777734	7.0	198552
bHLH74	0.316106560529053	3.53284497324845	0.356106560529053	0.01180308483903527	6.0	198552
bHLH77	0.28239583446712807	2.5125610695701064	0.3023958344671281	0.05140522750729162	12.0	198552
bHLH80	0.33736936824753755	0.2166704488534671	0.34736936824753756	0.008492685188401598	9.0	198552
bZIP14	0.3406959356453583	0.18153172958257707	0.35069593564535834	0.007959740892129016	8.0	198552
bZIP910	0.3294738084038378	9.720204217486422	0.37947380840383776	0.025613250362663695	7.0	198552
bZIP911	0.2748792132151509	1.2690638696525043	0.2848792132151509	0.13207239076597593	12.0	198552
bap	0.3565164568843789	2.5108579279822547	0.38651645688437886	0.01535577819797994	7.0	198552
bcd	0.38929312059488735	0.26606339829853326	0.39929312059488736	0.008895700510999364	6.0	198552
bigmax	0.31239848373384244	1.349257353808378	0.33239848373384245	0.0006764525473394962	9.0	198552
bin	0.3510174836174545	2.8883481530442716	0.3910174836174545	0.01163800457781535	7.0	198552
blmp-1	0.26308062508015506	12.298450282886247	0.33308062508015507	0.0715595027393	11.0	198552
bowl	0.34488002515937355	0.8784434082153239	0.36488002515937357	0.03237214936857231	8.0	198552
br	0.31209440692113555	12.379474057216013	0.4020944069211355	0.0004030859394174137	8.0	198552
brk	0.23429060368204144	16.178634271945448	0.3142906036820414	0.006259001394469241	8.0	198552
bs	0.3069633910699995	1.2991158849752646	0.3269633910699995	0.0218541447713264	10.0	198552
bsh	0.2909528683037129	10.466288009874443	0.3609528683037129	0.004799485916852701	7.0	198552
btd	0.2886272327486807	5.901565272260641	0.32862723274868066	0.07533366115363996	9.0	198552
btn	0.31751450057951247	6.814593217153348	0.37751450057951247	0.04352989907172561	7.0	198552
byn	0.320942394211067	4.079684325429268	0.360942394211067	0.002480495226279962	9.0	198552
cad	0.24259217624303908	16.279871224562022	0.3225921762430391	0.08564541011143831	11.0	198552
cassava45561.m1	0.23339361684664037	12.413769862716853	0.29339361684664034	0.07161114807589486	9.0	198552
caup	0.4683957769546402	0.2002753851006933	0.4883957769546402	0.020721374699305222	5.0	198552
cebp-1	0.26809585769957106	7.833133870465381	0.31809585769957105	0.011826401117235045	11.0	198552
ceh-10	0.1577365095810116	29.465180836786452	0.32773650958101164	0.03060435592898396	11.0	198552
ceh-10::ttx-3	0.2651768566536409	3.6998429005354274	0.2951768566536409	0.05328930960960944	14.0	198552
ceh-18	0.2616382412133098	18.686779993173253	0.3716382412133098	0.058267841598007714	8.0	198552
ceh-22	0.34337503555138255	0.938580904875346	0.36337503555138256	0.010998739144631207	9.0	198552
ceh-23	0.17668962048090825	27.80490431488984	0.37668962048090826	0.0015482220795364802	6.0	198552
ceh-28	0.26470706737598904	5.247815060354445	0.304707067375989	0.04796565204265354	10.0	198552
ceh-36	0.3767119197297733	2.378577454968173	0.4167119197297733	0.019920624943649944	6.0	198552
ceh-38	0.22920008572967995	16.002143343008317	0.2892000857296799	0.05626028886442292	14.0	198552
ceh-39	0.2743502510765413	8.805472085903604	0.3243502510765413	0.0007130790597789092	11.0	198552
ceh-43	0.13843961629742962	31.37665441259857	0.3484396162974296	0.04411392759767216	7.0	198552
ceh-48	0.3264225868034959	7.695121195115528	0.3964225868034959	0.01445101046009077	5.0	198552
ceh-60	0.33269270517758937	0.6271745384746211	0.3426927051775894	0.05747736291283193	9.0	198552
ces-2	0.16058009736619408	37.36442212681726	0.3205800973661941	0.07738195704534111	9.0	198552
cg	0.2556863548159	7.1551791040998936	0.2956863548159	0.00833310028625825	11.0	198552
che-1	0.39892484925264443	0.0010276537591797604	0.39892484925264443	0.0010276537591797604	6.0	198552
ci	0.29828259601028306	1.7494721855594577	0.3182825960102831	0.005340437120034955	11.0	198552
clk	0.2924844987222537	3.396507261053692	0.3224844987222537	0.055454457763109435	8.0	198552
cnc::maf-S	0.28227383922889576	1.3152519557789983	0.3022738392288958	0.06010522782478146	14.0	198552
cnd-1	0.3638639961168946	0.22447656615219877	0.3738639961168946	0.0013057652406578211	8.0	198552
crc	0.2991140917042486	1.1826975927399905	0.3191140917042486	0.06705807808195874	11.0	198552
cre-1	0.3303118468140512	10.812050293008618	0.4303118468140512	0.011707027153821256	5.0	198552
croc	0.2918474431415792	5.9195840728642555	0.33184744314157916	0.06925041336581997	10.0	198552
crp	0.25169587759854783	5.676892679163955	0.2916958775985478	0.10083073038720465	12.0	198552
ct	0.36604775427512154	1.4710087545274508	0.3960477542751215	0.005027456167721833	6.0	198552
cwo	0.2744183448358127	3.2929631301814495	0.30441834483581265	0.0009957813672043453	8.0	198552
cyc	0.2599745163662091	4.6277744903329765	0.2899745163662091	0.028251704801171038	10.0	198552
da	0.3181091455370239	3.0605364402176023	0.3581091455370239	0.022431634936779247	6.0	198552
daf-12	0.2655766864594192	3.7554103682524684	0.29557668645941915	0.04853836895563824	14.0	198552
daf-16	0.32699284984689025	4.001571531161777	0.36699284984689023	0.0042016452491709985	8.0	198552
dar1	0.24659843774227244	11.849784717491895	0.30659843774227247	0.0034483638166401868	11.0	198552
dimm	0.27602150005519893	2.660588832834376	0.3060215000551989	0.09134590648114341	10.0	198552
dl	0.30743483858386583	1.2101756515686835	0.32743483858386585	0.010836222376276754	10.0	198552
dm	0.3120080840540653	2.3699853929025463	0.34200808405406535	0.0017661655931850435	8.0	198552
dmd-10	0.3927012517394262	0.15446043376444926	0.4027012517394262	0.007414197043832637	8.0	198552
dmrt99B	0.2546679586805838	6.33492038606045	0.29466795868058376	0.015351324973884117	13.0	198552
dpn	0.30107614942535293	3.298167518706728	0.3410761494253529	0.01963208640876924	6.0	198552
dsf	0.34383511734318584	2.1663583557496935	0.37383511734318586	0.0007177224716061288	8.0	198552
dsx	0.32044757547180164	2.494372945316368	0.3504475754718016	0.01075174232259109	7.0	198552
dve	0.3553503632883182	3.190510035991757	0.3953503632883182	0.0017516461747545888	6.0	198552
e_gw1.170.52.1	0.4324441430163421	1.677566235506454	0.4724441430163421	0.0008388985189585155	4.0	198552
e_gw1.209.40.1	0.30419553656612686	1.5896349339917524	0.3241955365661269	0.021806168294309224	6.0	198552
e_gw1.392.16.1	0.42375995987042764	2.9927140556857204	0.4737599598704276	0.0023001280067519335	5.0	198552
efl-1	0.2518313729169354	12.25333936863965	0.3118313729169354	0.022022199032535956	10.0	198552
egl-27	0.3057272991944326	4.750932750779454	0.34572729919443257	0.008046279266935654	11.0	198552
egl-38	0.2773005637333902	0.2292341781665749	0.2873005637333902	0.05978509958501307	11.0	198552
egrh-1	0.23024905507796614	19.10710615670865	0.34024905507796616	0.060660346417571696	8.0	198552
elt-1	0.3466917679339725	3.3202068823517847	0.3866917679339725	0.007266663244033549	8.0	198552
elt-2	0.371671161501645	0.678970740908632	0.391671161501645	0.025047369669026535	8.0	198552
elt-3	0.3125402994615739	2.245457407184372	0.34254029946157394	0.0016542260181269216	8.0	198552
elt-6	0.423674264646896	0.5867733316236914	0.443674264646896	0.00016066197045678344	6.0	198552
elt-7	0.282730994615045	16.545293240324682	0.382730994615045	0.00016329254393216243	7.0	198552
ems	0.3184602176468474	9.44716465112532	0.3884602176468474	0.001178209244875161	7.0	198552
en	0.24050946666473116	19.11491025580443	0.34050946666473114	0.0014175555846304086	7.0	198552
end-3	0.32923012826144393	10.709480909559804	0.4192301282614439	0.00012769672563306086	6.0	198552
eor-1	0.2505562692264573	4.924637553209568	0.28055626922645727	0.017591413331525255	13.0	198552
erm	0.2968872254380893	4.506432804184529	0.3368872254380893	0.06295908164053667	11.0	198552
esg	0.3580224505222513	2.92475149093066	0.39802245052225127	0.0568608021926696	7.0	198552
estExt_Genewise1.C_2060077	0.33776048444822243	0.5439719780864594	0.34776048444822244	0.05555055928433262	7.0	198552
estExt_gwp_gw1.C_220046	0.2898895714866041	5.124999652876899	0.3398895714866041	0.0004421256690558845	4.0	198552
estExt_gwp_gw1.C_550163	0.32988856120434235	4.012161778065592	0.3698885612043423	5.375333873879179e-06	7.0	198552
ets-7	0.3119396376432762	0.5751027448460597	0.3219396376432762	0.012959927687221854	10.0	198552
eve	0.3270233799613516	7.141410754471939	0.3870233799613516	0.0007656181926265573	7.0	198552
ewg	0.1914697920738815	15.803855852000769	0.24146979207388153	0.09395696811640021	10.0	198552
exd	0.3419142625308169	3.6635300742252013	0.3819142625308169	0.00028509215569929496	7.0	198552
exex	0.2897808902858908	8.814925337262824	0.3497808902858908	0.03968201633964367	7.0	198552
fd59A	0.24022328351327105	21.760573213853824	0.35022328351327103	0.0177870737045104	10.0	198552
fkh	0.24855501457793394	18.697732253876726	0.3385550145779339	0.00796213675981715	11.0	198552
fkh-2	0.30876135799975035	10.81256170770168	0.38876135799975037	0.00557421876047067	7.0	198552
fkh-3	0.3432266440155653	2.463432682150868	0.37322664401556527	0.004975064811430327	8.0	198552
fkh-9	0.2989756694534298	13.165443775654843	0.38897566945342976	6.377502975325961e-05	8.0	198552
fos-1	0.28069252831172126	14.208278373282878	0.35069252831172126	0.04113143779273277	7.0	198552
foxo	0.3101102755588023	7.563501905962599	0.37011027555880227	0.010614334715319154	9.0	198552
fru	0.33851272501996904	5.20926462640546	0.38851272501996903	0.007940142469292755	8.0	198552
ftz	0.29805750118694946	8.670119294631297	0.36805750118694947	0.024546005274212246	7.0	198552
ftz-f1	0.3563690526092386	0.10998583069073023	0.36636905260923863	0.04119395438106341	8.0	198552
gcm	0.3420222477154896	2.686093340522695	0.37202224771548964	0.03600826828624712	7.0	198552
gcm2	0.33029919126982765	5.018757874685155	0.38029919126982764	0.004293170903065879	8.0	198552
grh	0.2900448589450416	3.107024084294181	0.32004485894504164	0.011751064294688172	10.0	198552
grn	0.38562756572726425	0.4753608198864505	0.40562756572726427	0.050491545916514224	7.0	198552
gsb	0.21981403974550387	15.511590428659227	0.2898140397455039	0.020415705046742626	10.0	198552
gt	0.17176996430048297	20.71258976553654	0.251769964300483	0.07262427614774579	10.0	198552
hb	0.2914729580215996	7.262694758894318	0.3414729580215996	0.026433513309901815	10.0	198552
hif-1	0.29487914701056905	1.1055854900261202	0.31487914701056907	0.04026937408603765	9.0	198552
hkb	0.2918021958820747	6.888405568476035	0.34180219588207467	0.021061169024938136	9.0	198552
hlh-1	0.267439149720513	6.280002556560827	0.307439149720513	0.03513890824940548	10.0	198552
hlh-30	0.27437025668560283	4.368950387604632	0.3043702566856028	0.09429143621504822	8.0	198552
hng1	0.22181802592013175	3.8483672423873547	0.24181802592013174	0.0899762193225816	12.0	198552
hr3	0.332137299763078	1.6888758866868256	0.352137299763078	0.041663154662522836	8.0	198552
hsf-1	0.28895668482729636	4.218741251925713	0.32895668482729634	0.00922653242029457	8.0	198552
hth	0.38487358046869136	9.703948729205763e-05	0.38487358046869136	9.703948729205763e-05	6.0	198552
ind	0.2979721348965624	5.034049601673597	0.33797213489656236	0.05646320138841536	7.0	198552
insv	0.2120538972096959	7.62311271094846	0.2420538972096959	0.11651782275630997	12.0	198552
inv	0.1529508901755926	29.406253155238748	0.3429508901755926	0.07255473468124404	8.0	198552
jun-1	0.34065480250546487	1.265102072326136	0.3606548025054649	0.005728053725698463	8.0	198552
kay	0.2705496840339982	6.305359920506788	0.3105496840339982	0.00016237334354999422	11.0	198552
ken	0.3591322476184842	0.9533025683302173	0.37913224761848424	0.004636820051087042	9.0	198552
klf-3	0.3134000080284328	11.967174163879546	0.4034000080284328	0.021465225468219034	6.0	198552
klu	0.27778602127378355	3.321724628867276	0.3077860212737835	0.008666264158146272	11.0	198552
klu-1	0.2325936139934472	23.812931980952325	0.3525936139934472	0.030469288816324956	7.0	198552
klu-2	0.28695491054856587	15.614602102035997	0.3869549105485659	0.024404827784730083	7.0	198552
kn	0.2052334125237244	14.752093586395198	0.2652334125237244	0.002538758165514552	10.0	198552
kni	0.31745771234192677	1.0353568134930833	0.3374577123419268	0.0457664269952427	11.0	198552
knrl	0.30046680457743247	1.2077873652508777	0.3204668045774325	0.02550439974618722	11.0	198552
lab	0.25667992105398224	18.60960334147831	0.3566799210539823	0.0015633500849895339	7.0	198552
large-Maf	0.4024258391649736	0.523586963361575	0.4224258391649736	0.010335115474793675	6.0	198552
lbe	0.2042754667234006	32.72560148522564	0.40427546672340064	0.004606526875189838	6.0	198552
lbl	0.2536827692868669	18.964927191873755	0.3636827692868669	0.032540481351746565	6.0	198552
let-381	0.3160178242651969	5.69874027232255	0.3660178242651969	0.017924642960443223	8.0	198552
lim-4	0.2502298311320387	16.649829498292185	0.34022983113203875	0.0025256027287565075	7.0	198552
lin-14	0.42656177553413155	0.25210858881922094	0.43656177553413156	0.015508817867581636	6.0	198552
lin-31	0.3287426566970281	8.422483422663763	0.39874265669702813	0.002836737664873619	8.0	198552
lin-32	0.3319880284915656	4.136843173388258	0.3719880284915656	0.042487132824112955	8.0	198552
lin-48	0.35629492331204493	0.02089576465412089	0.35629492331204493	0.02089576465412089	7.0	198552
lin-54	0.1894552422984078	23.906259040234936	0.2694552422984078	0.05620446716791756	13.0	198552
lmd	0.17510898502833228	26.393482338025112	0.27510898502833225	0.00017482868078703257	12.0	198552
lms	0.17963652395032656	26.75130976779664	0.34963652395032657	0.01524092368306011	7.0	198552
lsl-1	0.29059031857226675	2.5309351272281035	0.31059031857226677	0.07574586528419844	11.0	198552
lsy-2	0.3254015964903969	1.818015269516329	0.3454015964903969	0.07306162137300264	8.0	198552
luna	0.2306859457507211	19.933787966544735	0.32068594575072107	0.005212437405268006	9.0	198552
lz	0.3218742456944236	3.798302375762514	0.36187424569442356	0.01593099205016986	9.0	198552
mab-3	0.30860169354634376	0.7173619797437029	0.31860169354634377	0.019090824946221704	13.0	198552
mab-5	0.13171640140623903	29.872026988401363	0.35171640140623905	0.003440327117600221	8.0	198552
mdl-1	0.2888790781656368	3.0308431491519245	0.31887907816563676	0.05152057078158875	6.0	198552
mef-2	0.2970877728893388	13.378572072062177	0.3870877728893388	0.021428526708586342	7.0	198552
mid	0.3178944619931399	5.412007209103795	0.3678944619931399	0.003203617805659077	8.0	198552
mirr	0.4693830179881892	0.9317492138390481	0.4993830179881892	0.0001575491430745536	5.0	198552
mls-2	0.20493487522000586	22.664637791948667	0.30493487522000584	0.0011721357491382878	8.0	198552
msn-1	0.2986266543797377	5.38273066928191	0.34862665437973767	0.05301875971349315	7.0	198552
mxl-1	0.24964137649153995	4.992229362604504	0.27964137649154	0.08238265442859045	8.0	198552
mxl-3	0.25444531106172597	5.914117581290522	0.29444531106172595	0.0003789711825146138	8.0	198552
myb.Ph3	0.284072831371239	12.335735909596622	0.364072831371239	1.932446183633613e-05	9.0	198552
nau	0.294750453618386	4.300927577757953	0.33475045361838596	5.147475506164974e-06	6.0	198552
nfi-1	0.14271515126276038	20.377375769643375	0.1927151512627604	0.07751113761652237	15.0	198552
nfya-1	0.3195540629600447	0.3375597759336667	0.3295540629600447	0.0010681228646419068	10.0	198552
nhr-142	0.33285971140443843	3.3813640389924413	0.3728597114044384	0.016748633312892548	8.0	198552
nhr-25	0.3459454463315462	0.7243422569668978	0.36594544633154624	0.043632038788443316	8.0	198552
nhr-33	0.2888265215660131	4.519270825207408	0.3188265215660131	0.04658250014278499	13.0	198552
nhr-5	0.3411797663386637	2.39325491075291	0.3711797663386637	0.0008846840336694402	9.0	198552
nhr-6	0.3535678413568528	0.00066672536866004	0.3535678413568528	0.00066672536866004	8.0	198552
nhr-70	0.32247257060023454	1.9679603007436812	0.3524725706002345	0.06219524146917549	9.0	198552
nhr-86	0.3539635100566594	0.1296144427584803	0.3639635100566594	0.04752081286792917	8.0	198552
nit-4	0.21958497732254023	21.68691794277082	0.3195849773225402	0.006341212104739631	7.0	198552
nsy-7	0.39098089183752893	1.5780563552488374	0.42098089183752896	2.586267275454293e-07	6.0	198552
nub	0.2865617876076531	10.020378798537914	0.3465617876076531	0.033342216306322905	11.0	198552
nuc-1	0.305368818794537	2.3827557911483135	0.33536881879453695	0.0009767396744166802	7.0	198552
